"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","Shape_Leng","Shape_Area"
"8","08","034",0,"034",34042,"034042","Traversetolo",NA,0,40778.3007396,54860030.0275
"8","08","034",0,"034",34044,"034044","Valmozzola",NA,0,40288.2531388,67641399.4883
"8","08","034",0,"034",34045,"034045","Varano de' Melegari",NA,0,53674.1301301,64921387.6849
"8","08","034",0,"034",34046,"034046","Varsi",NA,0,56139.2118715,80064425.9231
"8","08","034",0,"034",34049,"034049","Sissa Trecasali",NA,0,53408.4520162,72714370.7258
"8","08","034",0,"034",34050,"034050","Polesine Zibello",NA,0,37929.2204116,48503750.3002
"8","08","034",0,"034",34051,"034051","Sorbolo Mezzani",NA,0,57081.3884276,66971334.0054
"8","08","035",0,"035",35001,"035001","Albinea",NA,0,30922.8684656,43888522.3887
"8","08","035",0,"035",35002,"035002","Bagnolo in Piano",NA,0,29612.0698851,26939305.6327
"8","08","035",0,"035",35003,"035003","Baiso",NA,0,45307.4646196,75552971.747
"8","08","035",0,"035",35004,"035004","Bibbiano",NA,0,32764.517959,28162094.7413
"8","08","035",0,"035",35005,"035005","Boretto",NA,0,20025.0084608,18094310.7872
"8","08","035",0,"035",35006,"035006","Brescello",NA,0,37869.3183049,24037624.8417
"8","08","035",0,"035",35008,"035008","Cadelbosco di Sopra",NA,0,38895.4702498,43595585.917
"8","08","035",0,"035",35009,"035009","Campagnola Emilia",NA,0,30407.2465186,24392792.6191
"8","08","035",0,"035",35010,"035010","Campegine",NA,0,24210.4043962,22623387.8967
"8","08","035",0,"035",35011,"035011","Carpineti",NA,0,46887.3001459,89567035.7701
"8","08","035",0,"035",35012,"035012","Casalgrande",NA,0,33455.3426037,37706639.4018
"8","08","035",0,"035",35013,"035013","Casina",NA,0,46507.0221084,63803698.9985
"8","08","035",0,"035",35014,"035014","Castellarano",NA,0,35640.9239346,58058056.4301
"8","08","035",0,"035",35015,"035015","Castelnovo di Sotto",NA,0,33035.2833245,35014302.8276
"8","08","035",0,"035",35016,"035016","Castelnovo ne' Monti",NA,0,51747.6626066,96680168.6302
"8","08","035",0,"035",35017,"035017","Cavriago",NA,0,22472.8903742,16994392.4944
"8","08","035",0,"035",35018,"035018","Canossa",NA,0,44560.7085066,53082251.5186
"8","08","035",0,"035",35020,"035020","Correggio",NA,0,55656.8951351,77509515.4281
"8","08","035",0,"035",35021,"035021","Fabbrico",NA,0,22545.305452,23633155.8799
"8","08","035",0,"035",35022,"035022","Gattatico",NA,0,37909.1033678,42144712.6062
"8","08","035",0,"035",35023,"035023","Gualtieri",NA,0,27917.3805668,35643899.2624
"8","08","035",0,"035",35024,"035024","Guastalla",NA,0,35731.2321656,52920889.8281
"8","08","035",0,"035",35026,"035026","Luzzara",NA,0,34986.4265907,38519821.7606
"8","08","035",0,"035",35027,"035027","Montecchio Emilia",NA,0,26670.2246197,24386811.5617
"8","08","035",0,"035",35028,"035028","Novellara",NA,0,40471.598193,58106418.4992
"8","08","035",0,"035",35029,"035029","Poviglio",NA,0,33589.8878105,43550701.6162
"8","08","035",0,"035",35030,"035030","Quattro Castella",NA,0,39393.0342632,46305707.6276
"8","08","035",0,"035",35032,"035032","Reggiolo",NA,0,37432.9336845,42662659.7963
"8","08","035",0,"035",35033,"035033","Reggio nell'Emilia",NA,1,112757.876544,230680371.158
"8","08","035",0,"035",35034,"035034","Rio Saliceto",NA,0,25043.0155376,22561661.97
"8","08","035",0,"035",35035,"035035","Rolo",NA,0,22151.0754167,14170268.3262
"8","08","035",0,"035",35036,"035036","Rubiera",NA,0,27514.5267198,25194278.5201
"8","08","035",0,"035",35037,"035037","San Martino in Rio",NA,0,27776.1588421,22717227.9644
"8","08","035",0,"035",35038,"035038","San Polo d'Enza",NA,0,33412.2270751,32293454.6954
"8","08","035",0,"035",35039,"035039","Sant'Ilario d'Enza",NA,0,30557.1689007,20233155.5163
"8","08","035",0,"035",35040,"035040","Scandiano",NA,0,49215.7967366,50047716.3642
"8","08","035",0,"035",35041,"035041","Toano",NA,0,36936.4552322,67253751.5954
"8","08","035",0,"035",35042,"035042","Vetto",NA,0,38166.7123078,53372817.4676
"8","08","035",0,"035",35043,"035043","Vezzano sul Crostolo",NA,0,32624.4123897,37817841.7025
"8","08","035",0,"035",35044,"035044","Viano",NA,0,40338.0871518,44971423.6433
"8","08","035",0,"035",35045,"035045","Villa Minozzo",NA,0,67827.1596791,168077556.15
"8","08","035",0,"035",35046,"035046","Ventasso",NA,0,87252.4852901,258172786.809
"8","08","036",0,"036",36001,"036001","Bastiglia",NA,0,18980.4559423,10466200.3392
"8","08","036",0,"036",36002,"036002","Bomporto",NA,0,48712.0577541,38873581.99
"8","08","036",0,"036",36003,"036003","Campogalliano",NA,0,32565.7653952,35689066.1958
"8","08","036",0,"036",36004,"036004","Camposanto",NA,0,35993.3873656,22707159.7132
"8","08","036",0,"036",36005,"036005","Carpi",NA,0,81299.9422549,131538466.798
"8","08","036",0,"036",36006,"036006","Castelfranco Emilia",NA,0,64749.6884349,102559852.61
"8","08","036",0,"036",36007,"036007","Castelnuovo Rangone",NA,0,34006.3802813,22440435.5286
"8","08","036",0,"036",36008,"036008","Castelvetro di Modena",NA,0,37701.77416,49783001.7094
"8","08","036",0,"036",36009,"036009","Cavezzo",NA,0,26110.5667738,26771975.3327
"8","08","036",0,"036",36010,"036010","Concordia sulla Secchia",NA,0,36297.088509,40944848.9359
"8","08","036",0,"036",36011,"036011","Fanano",NA,0,49733.1653908,89905826.4015
"8","08","036",0,"036",36012,"036012","Finale Emilia",NA,0,57166.3763514,105125484.856
"8","08","036",0,"036",36013,"036013","Fiorano Modenese",NA,0,34762.1717802,26231803.5235
"8","08","036",0,"036",36014,"036014","Fiumalbo",NA,0,38090.8724394,39134924.7394
"8","08","036",0,"036",36015,"036015","Formigine",NA,0,50283.6144349,46758420.629
"8","08","036",0,"036",36016,"036016","Frassinoro",NA,0,50375.7201064,95456866.4818
"8","08","036",0,"036",36017,"036017","Guiglia",NA,0,32847.1489784,48296065.6785
"8","08","036",0,"036",36018,"036018","Lama Mocogno",NA,0,45585.6585842,63907052.9957
"8","08","036",0,"036",36019,"036019","Maranello",NA,0,31824.23615,32580882.2764
"8","08","036",0,"036",36020,"036020","Marano sul Panaro",NA,0,38201.0688963,45419135.8056
"8","08","036",0,"036",36021,"036021","Medolla",NA,0,24686.6188437,26995958.1586
"8","08","036",0,"036",36022,"036022","Mirandola",NA,0,65229.0969191,137046571.826
"8","08","036",0,"036",36023,"036023","Modena",NA,1,102812.163564,183172980.469
"8","08","036",0,"036",36024,"036024","Montecreto",NA,0,33973.7000468,31221384.1421
"8","08","036",0,"036",36025,"036025","Montefiorino",NA,0,32908.4951259,45276856.5355
"8","08","036",0,"036",36026,"036026","Montese",NA,0,51231.7899668,81004648.2232
"8","08","036",0,"036",36027,"036027","Nonantola",NA,0,32535.9918588,55319830.3687
"8","08","036",0,"036",36028,"036028","Novi di Modena",NA,0,52067.3199301,51810247.9497
"8","08","036",0,"036",36029,"036029","Palagano",NA,0,49094.1770187,60411026.4559
"8","08","036",0,"036",36030,"036030","Pavullo nel Frignano",NA,0,55492.5115466,143730348.858
"8","08","036",0,"036",36031,"036031","Pievepelago",NA,0,43032.0535816,76534478.4547
"8","08","036",0,"036",36032,"036032","Polinago",NA,0,35170.8004901,53738896.303
"8","08","036",0,"036",36033,"036033","Prignano sulla Secchia",NA,0,54477.6738373,79665228.3348
"8","08","036",0,"036",36034,"036034","Ravarino",NA,0,25997.385656,28530307.8966
"8","08","036",0,"036",36035,"036035","Riolunato",NA,0,33043.4611936,44912878.6696
"8","08","036",0,"036",36036,"036036","San Cesario sul Panaro",NA,0,35223.4156178,27309897.0859
"8","08","036",0,"036",36037,"036037","San Felice sul Panaro",NA,0,42138.8344234,51663704.7758
"8","08","036",0,"036",36038,"036038","San Possidonio",NA,0,25456.7278618,17058308.4172
"8","08","036",0,"036",36039,"036039","San Prospero",NA,0,31891.8906232,34557011.2237
"8","08","036",0,"036",36040,"036040","Sassuolo",NA,0,43696.8974899,38403292.8564
"8","08","036",0,"036",36041,"036041","Savignano sul Panaro",NA,0,36602.7732308,25578194.7108
"8","08","036",0,"036",36042,"036042","Serramazzoni",NA,0,48612.0536441,93960335.4341
"8","08","036",0,"036",36043,"036043","Sestola",NA,0,48579.4234272,52470951.6119
"8","08","036",0,"036",36044,"036044","Soliera",NA,0,39710.1773676,50928157.7658
"8","08","036",0,"036",36045,"036045","Spilamberto",NA,0,30234.5198781,29791553.0184
"8","08","036",0,"036",36046,"036046","Vignola",NA,0,22598.1950116,22861374.9277
"8","08","036",0,"036",36047,"036047","Zocca",NA,0,51241.4601515,69364587.7995
"8","08","037",237,"237",37001,"037001","Anzola dell'Emilia",NA,0,46206.0661519,36586840.8308
"8","08","037",237,"237",37002,"037002","Argelato",NA,0,42954.7731303,35103206.4409
"8","08","037",237,"237",37003,"037003","Baricella",NA,0,34824.0866739,45483941.4497
"8","08","037",237,"237",37005,"037005","Bentivoglio",NA,0,40211.8091929,51105161.4832
"8","08","037",237,"237",37006,"037006","Bologna",NA,1,81612.9103102,140856120.496
"8","08","037",237,"237",37007,"037007","Borgo Tossignano",NA,0,31301.9537401,29272860.0783
"8","08","037",237,"237",37008,"037008","Budrio",NA,0,73937.3491473,120184481.846
"8","08","037",237,"237",37009,"037009","Calderara di Reno",NA,0,43654.4426937,40751744.7977
"8","08","037",237,"237",37010,"037010","Camugnano",NA,0,53241.0713005,96597777.4718
"8","08","037",237,"237",37011,"037011","Casalecchio di Reno",NA,0,22519.4963174,17333355.9156
"8","08","037",237,"237",37012,"037012","Casalfiumanese",NA,0,95869.3220539,82028814.9698
"8","08","037",237,"237",37013,"037013","Castel d'Aiano",NA,0,46178.1064592,45260485.7491
"8","08","037",237,"237",37014,"037014","Castel del Rio",NA,0,44866.2109052,52591501.7528
"8","08","037",237,"237",37015,"037015","Castel di Casio",NA,0,39970.2894209,47325681.3695
"8","08","037",237,"237",37016,"037016","Castel Guelfo di Bologna",NA,0,32403.3130306,28608595.0874
"8","08","037",237,"237",37017,"037017","Castello d'Argile",NA,0,42926.7143268,29070547.5401
"8","08","037",237,"237",37019,"037019","Castel Maggiore",NA,0,37968.7664784,30900673.5296
"8","08","037",237,"237",37020,"037020","Castel San Pietro Terme",NA,0,71651.5174948,148414561.974
"8","08","037",237,"237",37021,"037021","Castenaso",NA,0,34265.539403,35733238.9823
"8","08","037",237,"237",37022,"037022","Castiglione dei Pepoli",NA,0,56922.6185558,65760964.205
"8","08","037",237,"237",37024,"037024","Crevalcore",NA,0,51141.2706934,102752533.494
"8","08","037",237,"237",37025,"037025","Dozza",NA,0,33028.0351428,24231680.8387
"8","08","037",237,"237",37026,"037026","Fontanelice",NA,0,49930.6532347,36557264.4995
"8","08","037",237,"237",37027,"037027","Gaggio Montano",NA,0,40879.3430712,58669672.0173
"8","08","037",237,"237",37028,"037028","Galliera",NA,0,35949.093807,37153917.1927
"8","08","037",237,"237",37030,"037030","Granarolo dell'Emilia",NA,0,35365.9112719,34369256.9412
"8","08","037",237,"237",37031,"037031","Grizzana Morandi",NA,0,54743.3351059,77402291.1125
"8","08","037",237,"237",37032,"037032","Imola",NA,0,116221.983957,205020054.355
"8","08","037",237,"237",37033,"037033","Lizzano in Belvedere",NA,0,45407.4826857,85446879.7445
"8","08","037",237,"237",37034,"037034","Loiano",NA,0,40440.2129987,52405600.5401
"8","08","037",237,"237",37035,"037035","Malalbergo",NA,0,44398.5107231,53815575.3804
"8","08","037",237,"237",37036,"037036","Marzabotto",NA,0,56716.5058919,74526077.1637
"8","08","037",237,"237",37037,"037037","Medicina",NA,0,60086.6591433,159105822.599
"8","08","037",237,"237",37038,"037038","Minerbio",NA,0,36297.2953222,43066643.7848
"8","08","037",237,"237",37039,"037039","Molinella",NA,0,74095.4245266,127840188.804
"8","08","037",237,"237",37040,"037040","Monghidoro",NA,0,40062.7192487,48281177.4581
"8","08","037",237,"237",37041,"037041","Monterenzio",NA,0,57810.5829225,105255422.39
"8","08","037",237,"237",37042,"037042","Monte San Pietro",NA,0,60399.2764114,74685246.6896
"8","08","037",237,"237",37044,"037044","Monzuno",NA,0,56909.2241346,65008087.8474
"8","08","037",237,"237",37045,"037045","Mordano",NA,0,20844.1655279,21452377.763
"8","08","037",237,"237",37046,"037046","Ozzano dell'Emilia",NA,0,58304.5278886,64946955.5068
"8","08","037",237,"237",37047,"037047","Pianoro",NA,0,66115.517823,107128991.703
"8","08","037",237,"237",37048,"037048","Pieve di Cento",NA,0,28430.1191082,15936835.092
"8","08","037",237,"237",37050,"037050","Sala Bolognese",NA,0,44828.6806289,45636753.3442
"8","08","037",237,"237",37051,"037051","San Benedetto Val di Sambro",NA,0,43711.7073584,66467676.2554
"8","08","037",237,"237",37052,"037052","San Giorgio di Piano",NA,0,38692.0833304,30433126.881
"8","08","037",237,"237",37053,"037053","San Giovanni in Persiceto",NA,0,66406.5461768,114410809.422
"8","08","037",237,"237",37054,"037054","San Lazzaro di Savena",NA,0,39900.6515591,44724242.0389
"8","08","037",237,"237",37055,"037055","San Pietro in Casale",NA,0,47849.7308466,65856401.0859
"8","08","037",237,"237",37056,"037056","Sant'Agata Bolognese",NA,0,27891.7870288,34791603.0008
"8","08","037",237,"237",37057,"037057","Sasso Marconi",NA,0,67274.1162347,96448853.8066
"8","08","037",237,"237",37059,"037059","Vergato",NA,0,57168.7581202,59940045.0512
"8","08","037",237,"237",37060,"037060","Zola Predosa",NA,0,35476.8642274,37747115.6718
"8","08","037",237,"237",37061,"037061","Valsamoggia",NA,0,103657.395235,178114421.833
"8","08","037",237,"237",37062,"037062","Alto Reno Terme",NA,0,43894.3404264,73622665.6332
"8","08","038",0,"038",38001,"038001","Argenta",NA,0,154488.618491,311543581.429
"8","08","038",0,"038",38003,"038003","Bondeno",NA,0,72529.9547988,174752884.816
"8","08","038",0,"038",38004,"038004","Cento",NA,0,46930.0928002,64741542.4211
"8","08","038",0,"038",38005,"038005","Codigoro",NA,0,88733.6022129,169274584.602
"8","08","038",0,"038",38006,"038006","Comacchio",NA,0,117905.624193,283743449.809
"8","08","038",0,"038",38007,"038007","Copparo",NA,0,88206.8557685,157004186.56
"8","08","038",0,"038",38008,"038008","Ferrara",NA,1,153006.143044,405521986.311
"8","08","038",0,"038",38010,"038010","Jolanda di Savoia",NA,0,66135.8427898,108338169.902
"8","08","038",0,"038",38011,"038011","Lagosanto",NA,0,33102.9240387,34436789.3244
"8","08","038",0,"038",38012,"038012","Masi Torello",NA,0,28569.1131631,22707088.4647
"8","08","038",0,"038",38014,"038014","Mesola",NA,0,68917.6215958,84298488.5852
"8","08","038",0,"038",38017,"038017","Ostellato",NA,0,76490.3320431,173340760.089
"8","08","038",0,"038",38018,"038018","Poggio Renatico",NA,0,44105.9125895,79720056.148
"8","08","038",0,"038",38019,"038019","Portomaggiore",NA,0,55957.4382451,126642938.272
"8","08","038",0,"038",38022,"038022","Vigarano Mainarda",NA,0,44087.3526832,42121398.5356
"8","08","038",0,"038",38023,"038023","Voghiera",NA,0,32961.7086179,40063816.3837
"8","08","038",0,"038",38025,"038025","Goro",NA,0,62536.8071319,26851436.4778
"8","08","038",0,"038",38027,"038027","Fiscaglia",NA,0,56383.9273256,116181746.51
"8","08","038",0,"038",38028,"038028","Terre del Reno",NA,0,38120.6723589,51443582.7558
"8","08","038",0,"038",38029,"038029","Riva del Po",NA,0,94680.0662505,111821799.116
"8","08","038",0,"038",38030,"038030","Tresignana",NA,0,42740.3988567,43058577.0066
"8","08","039",0,"039",39001,"039001","Alfonsine",NA,0,59575.4810542,106790146.591
"8","08","039",0,"039",39002,"039002","Bagnacavallo",NA,0,40890.1981504,79579239.3965
"8","08","039",0,"039",39003,"039003","Bagnara di Romagna",NA,0,14230.1462384,9957816.50659
"8","08","039",0,"039",39004,"039004","Brisighella",NA,0,103899.137258,194318941.779
"8","08","039",0,"039",39005,"039005","Casola Valsenio",NA,0,54184.1554483,84413561.9574
"8","08","039",0,"039",39006,"039006","Castel Bolognese",NA,0,36723.0443777,32373503.3723
"8","08","039",0,"039",39007,"039007","Cervia",NA,0,48978.5227179,82339694.559
"8","08","039",0,"039",39008,"039008","Conselice",NA,0,42193.1263366,60247483.468
"8","08","039",0,"039",39009,"039009","Cotignola",NA,0,35312.8621966,35139088.6455
"8","08","039",0,"039",39010,"039010","Faenza",NA,0,85835.4810768,215757056.857
"8","08","039",0,"039",39011,"039011","Fusignano",NA,0,27346.6258477,24549595.3374
